"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-19",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-20",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-21",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-22",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-23",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-24",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-25",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-26",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-27",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-28",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-29",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-30",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2005-01-31",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-01",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-02",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-03",,,,,"    1",,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-04",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-05",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-06",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-07",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-08",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-09",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-10",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-11",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-12",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-13",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-14",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-15",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-16",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-17",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-18",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-19",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-20",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-21",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-22",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-23",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-24",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-25",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-26",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-27",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-28",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-29",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-30",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-01-31",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-01",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-02",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-03",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-04",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-05",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-06",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-07",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-08",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-09",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-10",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-11",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-12",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-13",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-14",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-15",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-16","    1",,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-17",,,"    1",,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-18",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-19",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-20",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-21",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-22",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-23",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-24",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-25",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-26",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-27",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-02-28",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-01",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-02",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-03",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-04",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-06",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-07","    1",,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-08","    1",,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-09",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-10",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-11",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-12",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-15",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-16",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-17",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-18",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-19",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-21",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-22",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-23",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-24",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-25",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-26",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-27",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-28",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-29",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-30",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-03-31",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-01",,,,,,,,,,,"    1",,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-02",,,"    1",,"    1",,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-03",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-04",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-05",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-06",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-07","    1",,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-08",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-09",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-11",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-12",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-13",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-15",,,"    1",,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-16",,,"    1",,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-17",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-18",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-19",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-20",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-21",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-22",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-23",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-24",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-25",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-26",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-27",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-28",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-29",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-04-30",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-01",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-02",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-03",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-04",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-05",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-06",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-07",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-08",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-09",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-10",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-11",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-12",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-13",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-14",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-15",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-16",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-17",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-18",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-19",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-20",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-21",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-22",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-23",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-24",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-25",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-26",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-27",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-28",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-29",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-30",,,"    1",,,,,,,,"    1",,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-05-31","    1",,"    1",,,,,,,,"    1",,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-01",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-02",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-03",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-04",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-05",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-06",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-07",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-08",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-09",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-10",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-11",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-12",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-13",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-14",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-15",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-16",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-17",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-18",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-19",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-20",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-21",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-22",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-23",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-24",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-25",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-26",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-27",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-28",,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","41.39355","-87.76438","229.5","2006-06-29",,,,,,,,,,,,,,,,,,,,,
